"epoch","skilled-firefly-1 - train_loss_epoch","skilled-firefly-1 - train_loss_epoch__MIN","skilled-firefly-1 - train_loss_epoch__MAX","skilled-firefly-1 - _step","skilled-firefly-1 - _step__MIN","skilled-firefly-1 - _step__MAX"
"83","0.8060588836669922","0.8060588836669922","0.8060588836669922","911","911","911"
"84","0.8146505951881409","0.8146505951881409","0.8146505951881409","922","922","922"
"85","0.8046632409095764","0.8046632409095764","0.8046632409095764","932","932","932"
"86","0.8110994696617126","0.8110994696617126","0.8110994696617126","943","943","943"
"87","0.8027040362358093","0.8027040362358093","0.8027040362358093","954","954","954"
"88","0.8024922609329224","0.8024922609329224","0.8024922609329224","965","965","965"
"89","0.7999186515808105","0.7999186515808105","0.7999186515808105","976","976","976"
"90","0.8052824139595032","0.8052824139595032","0.8052824139595032","987","987","987"
"91","0.8084662556648254","0.8084662556648254","0.8084662556648254","998","998","998"
"92","0.8050442934036255","0.8050442934036255","0.8050442934036255","1008","1008","1008"
"93","0.8077620267868042","0.8077620267868042","0.8077620267868042","1019","1019","1019"
"94","0.8037096261978149","0.8037096261978149","0.8037096261978149","1030","1030","1030"
"95","0.8009047508239746","0.8009047508239746","0.8009047508239746","1041","1041","1041"
"96","0.8018324971199036","0.8018324971199036","0.8018324971199036","1052","1052","1052"
"97","0.8064043521881104","0.8064043521881104","0.8064043521881104","1063","1063","1063"
"98","0.7993518710136414","0.7993518710136414","0.7993518710136414","1074","1074","1074"
"99","0.8049716949462891","0.8049716949462891","0.8049716949462891","1085","1085","1085"
"100","0.7991132140159607","0.7991132140159607","0.7991132140159607","1095","1095","1095"
"101","0.7976034283638","0.7976034283638","0.7976034283638","1106","1106","1106"
"102","0.7939634919166565","0.7939634919166565","0.7939634919166565","1117","1117","1117"
"103","0.8007900714874268","0.8007900714874268","0.8007900714874268","1128","1128","1128"
"104","0.8018657565116882","0.8018657565116882","0.8018657565116882","1139","1139","1139"
"105","0.8010686635971069","0.8010686635971069","0.8010686635971069","1150","1150","1150"
"106","0.7999287843704224","0.7999287843704224","0.7999287843704224","1161","1161","1161"
"107","0.805550754070282","0.805550754070282","0.805550754070282","1171","1171","1171"
"108","0.7999021410942078","0.7999021410942078","0.7999021410942078","1182","1182","1182"
"109","0.799994707107544","0.799994707107544","0.799994707107544","1193","1193","1193"
"110","0.8047651052474976","0.8047651052474976","0.8047651052474976","1204","1204","1204"
"111","0.7976533770561218","0.7976533770561218","0.7976533770561218","1215","1215","1215"
"112","0.8031324148178101","0.8031324148178101","0.8031324148178101","1226","1226","1226"
"113","0.7944612503051758","0.7944612503051758","0.7944612503051758","1237","1237","1237"
"114","0.7938204407691956","0.7938204407691956","0.7938204407691956","1247","1247","1247"
"115","0.7931458950042725","0.7931458950042725","0.7931458950042725","1258","1258","1258"
"116","0.7946797013282776","0.7946797013282776","0.7946797013282776","1269","1269","1269"
"117","0.8014408349990845","0.8014408349990845","0.8014408349990845","1280","1280","1280"
"118","0.7963498830795288","0.7963498830795288","0.7963498830795288","1291","1291","1291"
"119","0.7993375062942505","0.7993375062942505","0.7993375062942505","1302","1302","1302"
"120","0.7965836524963379","0.7965836524963379","0.7965836524963379","1313","1313","1313"
"121","0.7977089881896973","0.7977089881896973","0.7977089881896973","1323","1323","1323"
"122","0.7945390939712524","0.7945390939712524","0.7945390939712524","1334","1334","1334"
"123","0.7897894978523254","0.7897894978523254","0.7897894978523254","1345","1345","1345"
"124","0.7930654883384705","0.7930654883384705","0.7930654883384705","1356","1356","1356"
"125","0.7906861901283264","0.7906861901283264","0.7906861901283264","1367","1367","1367"
"126","0.7922661900520325","0.7922661900520325","0.7922661900520325","1378","1378","1378"
"127","0.7930617332458496","0.7930617332458496","0.7930617332458496","1389","1389","1389"
"128","0.7909249067306519","0.7909249067306519","0.7909249067306519","1399","1399","1399"
"129","0.790675699710846","0.790675699710846","0.790675699710846","1410","1410","1410"
"130","0.7903543710708618","0.7903543710708618","0.7903543710708618","1421","1421","1421"
"131","0.7948158979415894","0.7948158979415894","0.7948158979415894","1432","1432","1432"
"132","0.7900905013084412","0.7900905013084412","0.7900905013084412","1443","1443","1443"
"133","0.7946898341178894","0.7946898341178894","0.7946898341178894","1454","1454","1454"
"134","0.7964786887168884","0.7964786887168884","0.7964786887168884","1465","1465","1465"
"135","0.7886437773704529","0.7886437773704529","0.7886437773704529","1475","1475","1475"
"136","0.785175085067749","0.785175085067749","0.785175085067749","1486","1486","1486"
"137","0.7908239364624023","0.7908239364624023","0.7908239364624023","1497","1497","1497"
"138","0.7978970408439636","0.7978970408439636","0.7978970408439636","1508","1508","1508"
"139","0.7908521890640259","0.7908521890640259","0.7908521890640259","1519","1519","1519"
"140","0.7900658845901489","0.7900658845901489","0.7900658845901489","1530","1530","1530"
"141","0.7868104577064514","0.7868104577064514","0.7868104577064514","1541","1541","1541"
"142","0.7882158756256104","0.7882158756256104","0.7882158756256104","1551","1551","1551"
"143","0.7932921051979065","0.7932921051979065","0.7932921051979065","1562","1562","1562"
"144","0.7894681096076965","0.7894681096076965","0.7894681096076965","1573","1573","1573"
"145","0.7894523739814758","0.7894523739814758","0.7894523739814758","1584","1584","1584"
"146","0.7893260717391968","0.7893260717391968","0.7893260717391968","1595","1595","1595"
"147","0.7925499677658081","0.7925499677658081","0.7925499677658081","1606","1606","1606"
"148","0.7868341207504272","0.7868341207504272","0.7868341207504272","1617","1617","1617"
"149","0.7913150191307068","0.7913150191307068","0.7913150191307068","1628","1628","1628"
"150","0.7891699075698853","0.7891699075698853","0.7891699075698853","1638","1638","1638"
"151","0.7932162284851074","0.7932162284851074","0.7932162284851074","1649","1649","1649"
"152","0.7800233364105225","0.7800233364105225","0.7800233364105225","1660","1660","1660"
"153","0.7891091108322144","0.7891091108322144","0.7891091108322144","1671","1671","1671"
"154","0.797095775604248","0.797095775604248","0.797095775604248","1682","1682","1682"
"155","0.789579451084137","0.789579451084137","0.789579451084137","1693","1693","1693"
"156","0.7898960709571838","0.7898960709571838","0.7898960709571838","1704","1704","1704"
"157","0.7861047983169556","0.7861047983169556","0.7861047983169556","1714","1714","1714"
"158","0.7946922779083252","0.7946922779083252","0.7946922779083252","1725","1725","1725"
"159","0.7858005166053772","0.7858005166053772","0.7858005166053772","1736","1736","1736"
"160","0.7856979966163635","0.7856979966163635","0.7856979966163635","1747","1747","1747"
"161","0.7853776812553406","0.7853776812553406","0.7853776812553406","1758","1758","1758"
"162","0.7900744676589966","0.7900744676589966","0.7900744676589966","1769","1769","1769"
"163","0.7904834151268005","0.7904834151268005","0.7904834151268005","1780","1780","1780"
"164","0.7799016237258911","0.7799016237258911","0.7799016237258911","1790","1790","1790"
"165","0.787330150604248","0.787330150604248","0.787330150604248","1801","1801","1801"
"166","0.7865512371063232","0.7865512371063232","0.7865512371063232","1812","1812","1812"
"167","0.7801992893218994","0.7801992893218994","0.7801992893218994","1823","1823","1823"
"168","0.7936501502990723","0.7936501502990723","0.7936501502990723","1834","1834","1834"
"169","0.7838499546051025","0.7838499546051025","0.7838499546051025","1845","1845","1845"
"170","0.787581205368042","0.787581205368042","0.787581205368042","1856","1856","1856"
"171","0.7811801433563232","0.7811801433563232","0.7811801433563232","1866","1866","1866"
"172","0.7865009903907776","0.7865009903907776","0.7865009903907776","1877","1877","1877"
"173","0.7878259420394897","0.7878259420394897","0.7878259420394897","1888","1888","1888"
"174","0.7867080569267273","0.7867080569267273","0.7867080569267273","1899","1899","1899"
"175","0.7875755429267883","0.7875755429267883","0.7875755429267883","1910","1910","1910"
"176","0.7839748859405518","0.7839748859405518","0.7839748859405518","1921","1921","1921"
"177","0.7846753597259521","0.7846753597259521","0.7846753597259521","1932","1932","1932"
"178","0.7856118083000183","0.7856118083000183","0.7856118083000183","1942","1942","1942"
"179","0.7833534479141235","0.7833534479141235","0.7833534479141235","1953","1953","1953"
"180","0.7844043374061584","0.7844043374061584","0.7844043374061584","1964","1964","1964"
"181","0.7871614694595337","0.7871614694595337","0.7871614694595337","1975","1975","1975"
"182","0.7852770090103149","0.7852770090103149","0.7852770090103149","1986","1986","1986"
"183","0.7814122438430786","0.7814122438430786","0.7814122438430786","1997","1997","1997"
"184","0.7835284471511841","0.7835284471511841","0.7835284471511841","2008","2008","2008"
"185","0.7843647599220276","0.7843647599220276","0.7843647599220276","2018","2018","2018"
"186","0.7889898419380188","0.7889898419380188","0.7889898419380188","2029","2029","2029"
"187","0.7770694494247437","0.7770694494247437","0.7770694494247437","2040","2040","2040"
"188","0.7802292108535767","0.7802292108535767","0.7802292108535767","2051","2051","2051"
"189","0.7862845659255981","0.7862845659255981","0.7862845659255981","2062","2062","2062"
"190","0.7775328755378723","0.7775328755378723","0.7775328755378723","2073","2073","2073"
"191","0.7780459523200989","0.7780459523200989","0.7780459523200989","2084","2084","2084"
"192","0.7782205939292908","0.7782205939292908","0.7782205939292908","2094","2094","2094"
"193","0.785405695438385","0.785405695438385","0.785405695438385","2105","2105","2105"
"194","0.778144896030426","0.778144896030426","0.778144896030426","2116","2116","2116"
"195","0.7744542360305786","0.7744542360305786","0.7744542360305786","2127","2127","2127"
"196","0.7799285650253296","0.7799285650253296","0.7799285650253296","2138","2138","2138"
"197","0.7808736562728882","0.7808736562728882","0.7808736562728882","2149","2149","2149"
"198","0.7743458151817322","0.7743458151817322","0.7743458151817322","2160","2160","2160"
"199","0.7774360179901123","0.7774360179901123","0.7774360179901123","2171","2171","2171"
"200","0.7833538055419922","0.7833538055419922","0.7833538055419922","2181","2181","2181"
"201","0.7884067296981812","0.7884067296981812","0.7884067296981812","2192","2192","2192"
"202","0.7835278511047363","0.7835278511047363","0.7835278511047363","2203","2203","2203"
"203","0.7791345715522766","0.7791345715522766","0.7791345715522766","2214","2214","2214"
"204","0.783013105392456","0.783013105392456","0.783013105392456","2225","2225","2225"
"205","0.7863720059394836","0.7863720059394836","0.7863720059394836","2236","2236","2236"
"206","0.7814562916755676","0.7814562916755676","0.7814562916755676","2247","2247","2247"
"207","0.7759074568748474","0.7759074568748474","0.7759074568748474","2257","2257","2257"
"208","0.7755087018013","0.7755087018013","0.7755087018013","2268","2268","2268"
"209","0.778157114982605","0.778157114982605","0.778157114982605","2279","2279","2279"
"210","0.7782973647117615","0.7782973647117615","0.7782973647117615","2290","2290","2290"
"211","0.7791287302970886","0.7791287302970886","0.7791287302970886","2301","2301","2301"
"212","0.785418689250946","0.785418689250946","0.785418689250946","2312","2312","2312"
"213","0.7805635929107666","0.7805635929107666","0.7805635929107666","2323","2323","2323"
"214","0.7713817954063416","0.7713817954063416","0.7713817954063416","2333","2333","2333"
"215","0.7796912789344788","0.7796912789344788","0.7796912789344788","2344","2344","2344"
"216","0.7807249426841736","0.7807249426841736","0.7807249426841736","2355","2355","2355"
"217","0.7765644788742065","0.7765644788742065","0.7765644788742065","2366","2366","2366"
"218","0.7848180532455444","0.7848180532455444","0.7848180532455444","2377","2377","2377"
"219","0.784493088722229","0.784493088722229","0.784493088722229","2388","2388","2388"
"220","0.7804001569747925","0.7804001569747925","0.7804001569747925","2399","2399","2399"
"221","0.7759257555007935","0.7759257555007935","0.7759257555007935","2409","2409","2409"
"222","0.786045253276825","0.786045253276825","0.786045253276825","2420","2420","2420"
"223","0.7749751210212708","0.7749751210212708","0.7749751210212708","2431","2431","2431"
"224","0.7827005386352539","0.7827005386352539","0.7827005386352539","2442","2442","2442"
"225","0.7782997488975525","0.7782997488975525","0.7782997488975525","2453","2453","2453"
"226","0.7808698415756226","0.7808698415756226","0.7808698415756226","2464","2464","2464"
"227","0.7768585085868835","0.7768585085868835","0.7768585085868835","2475","2475","2475"
"228","0.7746196985244751","0.7746196985244751","0.7746196985244751","2485","2485","2485"
"229","0.7777891755104065","0.7777891755104065","0.7777891755104065","2496","2496","2496"
"230","0.7809286117553711","0.7809286117553711","0.7809286117553711","2507","2507","2507"
"231","0.7724864482879639","0.7724864482879639","0.7724864482879639","2518","2518","2518"
"232","0.78079754114151","0.78079754114151","0.78079754114151","2529","2529","2529"
"233","0.7687243223190308","0.7687243223190308","0.7687243223190308","2540","2540","2540"
"234","0.779858410358429","0.779858410358429","0.779858410358429","2551","2551","2551"
"235","0.777183473110199","0.777183473110199","0.777183473110199","2561","2561","2561"
"236","0.7766942381858826","0.7766942381858826","0.7766942381858826","2572","2572","2572"
"237","0.7733945250511169","0.7733945250511169","0.7733945250511169","2583","2583","2583"
"238","0.773426353931427","0.773426353931427","0.773426353931427","2594","2594","2594"
"239","0.777816891670227","0.777816891670227","0.777816891670227","2605","2605","2605"
"240","0.7753313779830933","0.7753313779830933","0.7753313779830933","2616","2616","2616"
"241","0.7778729796409607","0.7778729796409607","0.7778729796409607","2627","2627","2627"
"242","0.7770363092422485","0.7770363092422485","0.7770363092422485","2637","2637","2637"
"243","0.7746098041534424","0.7746098041534424","0.7746098041534424","2648","2648","2648"
"244","0.7749412655830383","0.7749412655830383","0.7749412655830383","2659","2659","2659"
"245","0.7797131538391113","0.7797131538391113","0.7797131538391113","2670","2670","2670"
"246","0.7707504630088806","0.7707504630088806","0.7707504630088806","2681","2681","2681"
"247","0.7785964012145996","0.7785964012145996","0.7785964012145996","2692","2692","2692"
"248","0.7797912955284119","0.7797912955284119","0.7797912955284119","2703","2703","2703"
"249","0.7774637341499329","0.7774637341499329","0.7774637341499329","2714","2714","2714"
"250","0.7737400531768799","0.7737400531768799","0.7737400531768799","2724","2724","2724"
"251","0.7686043381690979","0.7686043381690979","0.7686043381690979","2735","2735","2735"
"252","0.7775279879570007","0.7775279879570007","0.7775279879570007","2746","2746","2746"
"253","0.7792984843254089","0.7792984843254089","0.7792984843254089","2757","2757","2757"
"254","0.7742680311203003","0.7742680311203003","0.7742680311203003","2768","2768","2768"
"255","0.7759011387825012","0.7759011387825012","0.7759011387825012","2779","2779","2779"
"256","0.7759206295013428","0.7759206295013428","0.7759206295013428","2790","2790","2790"
"257","0.7783223390579224","0.7783223390579224","0.7783223390579224","2800","2800","2800"
"258","0.7733638882637024","0.7733638882637024","0.7733638882637024","2811","2811","2811"
"259","0.7732254862785339","0.7732254862785339","0.7732254862785339","2822","2822","2822"
"260","0.7717238664627075","0.7717238664627075","0.7717238664627075","2833","2833","2833"
"261","0.7665058374404907","0.7665058374404907","0.7665058374404907","2844","2844","2844"
"262","0.7734629511833191","0.7734629511833191","0.7734629511833191","2855","2855","2855"
"263","0.7812916040420532","0.7812916040420532","0.7812916040420532","2866","2866","2866"
"264","0.7737623453140259","0.7737623453140259","0.7737623453140259","2876","2876","2876"
"265","0.7764701247215271","0.7764701247215271","0.7764701247215271","2887","2887","2887"
"266","0.7755566835403442","0.7755566835403442","0.7755566835403442","2898","2898","2898"
"267","0.7752727270126343","0.7752727270126343","0.7752727270126343","2909","2909","2909"
"268","0.7788060307502747","0.7788060307502747","0.7788060307502747","2920","2920","2920"
"269","0.7706249952316284","0.7706249952316284","0.7706249952316284","2931","2931","2931"
"270","0.7761585116386414","0.7761585116386414","0.7761585116386414","2942","2942","2942"
"271","0.7695583701133728","0.7695583701133728","0.7695583701133728","2952","2952","2952"
"272","0.7770272493362427","0.7770272493362427","0.7770272493362427","2963","2963","2963"
"273","0.77171391248703","0.77171391248703","0.77171391248703","2974","2974","2974"
"274","0.772557258605957","0.772557258605957","0.772557258605957","2985","2985","2985"
"275","0.7715585827827454","0.7715585827827454","0.7715585827827454","2996","2996","2996"
"276","0.772512674331665","0.772512674331665","0.772512674331665","3007","3007","3007"
"277","0.775794267654419","0.775794267654419","0.775794267654419","3018","3018","3018"
"278","0.7674343585968018","0.7674343585968018","0.7674343585968018","3028","3028","3028"
"279","0.7695226073265076","0.7695226073265076","0.7695226073265076","3039","3039","3039"
"280","0.7703080773353577","0.7703080773353577","0.7703080773353577","3050","3050","3050"
"281","0.7773228883743286","0.7773228883743286","0.7773228883743286","3061","3061","3061"
"282","0.7693343758583069","0.7693343758583069","0.7693343758583069","3072","3072","3072"
"283","0.7804228663444519","0.7804228663444519","0.7804228663444519","3083","3083","3083"
"284","0.7742624282836914","0.7742624282836914","0.7742624282836914","3094","3094","3094"
"285","0.7723684906959534","0.7723684906959534","0.7723684906959534","3104","3104","3104"
"286","0.7734431624412537","0.7734431624412537","0.7734431624412537","3115","3115","3115"
"287","0.7687870264053345","0.7687870264053345","0.7687870264053345","3126","3126","3126"
"288","0.7760031223297119","0.7760031223297119","0.7760031223297119","3137","3137","3137"
"289","0.7782478928565979","0.7782478928565979","0.7782478928565979","3148","3148","3148"
"290","0.7757611274719238","0.7757611274719238","0.7757611274719238","3159","3159","3159"
"291","0.7742223143577576","0.7742223143577576","0.7742223143577576","3170","3170","3170"
"292","0.7699164152145386","0.7699164152145386","0.7699164152145386","3180","3180","3180"
"293","0.7731058597564697","0.7731058597564697","0.7731058597564697","3191","3191","3191"
"294","0.7765974402427673","0.7765974402427673","0.7765974402427673","3202","3202","3202"
"295","0.7780851125717163","0.7780851125717163","0.7780851125717163","3213","3213","3213"
"296","0.7685020565986633","0.7685020565986633","0.7685020565986633","3224","3224","3224"
"297","0.7720199227333069","0.7720199227333069","0.7720199227333069","3235","3235","3235"
"298","0.7665552496910095","0.7665552496910095","0.7665552496910095","3246","3246","3246"
"299","0.7658506631851196","0.7658506631851196","0.7658506631851196","3257","3257","3257"
"300","0.7709481120109558","0.7709481120109558","0.7709481120109558","3267","3267","3267"
"301","0.765586793422699","0.765586793422699","0.765586793422699","3278","3278","3278"
"302","0.7699475884437561","0.7699475884437561","0.7699475884437561","3289","3289","3289"
"303","0.7695657014846802","0.7695657014846802","0.7695657014846802","3300","3300","3300"
"304","0.7745856642723083","0.7745856642723083","0.7745856642723083","3311","3311","3311"
"305","0.7732535004615784","0.7732535004615784","0.7732535004615784","3322","3322","3322"
"306","0.7744603157043457","0.7744603157043457","0.7744603157043457","3333","3333","3333"
"307","0.7760788798332214","0.7760788798332214","0.7760788798332214","3343","3343","3343"
"308","0.763180136680603","0.763180136680603","0.763180136680603","3354","3354","3354"
"309","0.7690116763114929","0.7690116763114929","0.7690116763114929","3365","3365","3365"
"310","0.7797977328300476","0.7797977328300476","0.7797977328300476","3376","3376","3376"
"311","0.7766653895378113","0.7766653895378113","0.7766653895378113","3387","3387","3387"
"312","0.7710731029510498","0.7710731029510498","0.7710731029510498","3398","3398","3398"
"313","0.7674484252929688","0.7674484252929688","0.7674484252929688","3409","3409","3409"
"314","0.7705866098403931","0.7705866098403931","0.7705866098403931","3419","3419","3419"
"315","0.7692617177963257","0.7692617177963257","0.7692617177963257","3430","3430","3430"
"316","0.7679563760757446","0.7679563760757446","0.7679563760757446","3441","3441","3441"
"317","0.7683742642402649","0.7683742642402649","0.7683742642402649","3452","3452","3452"
"318","0.7706634402275085","0.7706634402275085","0.7706634402275085","3463","3463","3463"
"319","0.7664046883583069","0.7664046883583069","0.7664046883583069","3474","3474","3474"
"320","0.7693724036216736","0.7693724036216736","0.7693724036216736","3485","3485","3485"
"321","0.7720456719398499","0.7720456719398499","0.7720456719398499","3495","3495","3495"
"322","0.7640131711959839","0.7640131711959839","0.7640131711959839","3506","3506","3506"
"323","0.7678543925285339","0.7678543925285339","0.7678543925285339","3517","3517","3517"
"324","0.7640963196754456","0.7640963196754456","0.7640963196754456","3528","3528","3528"
"325","0.7673864960670471","0.7673864960670471","0.7673864960670471","3539","3539","3539"
"326","0.769157350063324","0.769157350063324","0.769157350063324","3550","3550","3550"
"327","0.769066572189331","0.769066572189331","0.769066572189331","3561","3561","3561"
"328","0.7745997905731201","0.7745997905731201","0.7745997905731201","3571","3571","3571"
"329","0.768474817276001","0.768474817276001","0.768474817276001","3582","3582","3582"
"330","0.7719912528991699","0.7719912528991699","0.7719912528991699","3593","3593","3593"
"331","0.7766591310501099","0.7766591310501099","0.7766591310501099","3604","3604","3604"
"332","0.7646073698997498","0.7646073698997498","0.7646073698997498","3615","3615","3615"
"333","0.7703625559806824","0.7703625559806824","0.7703625559806824","3626","3626","3626"
"334","0.7660786509513855","0.7660786509513855","0.7660786509513855","3637","3637","3637"
"335","0.7613622546195984","0.7613622546195984","0.7613622546195984","3647","3647","3647"
"336","0.769437313079834","0.769437313079834","0.769437313079834","3658","3658","3658"
"337","0.7663715481758118","0.7663715481758118","0.7663715481758118","3669","3669","3669"
"338","0.7672019600868225","0.7672019600868225","0.7672019600868225","3680","3680","3680"
"339","0.7659465074539185","0.7659465074539185","0.7659465074539185","3691","3691","3691"
"340","0.7741607427597046","0.7741607427597046","0.7741607427597046","3702","3702","3702"
"341","0.7717010974884033","0.7717010974884033","0.7717010974884033","3713","3713","3713"
"342","0.7661455869674683","0.7661455869674683","0.7661455869674683","3723","3723","3723"
"343","0.7664828300476074","0.7664828300476074","0.7664828300476074","3734","3734","3734"
"344","0.7679502367973328","0.7679502367973328","0.7679502367973328","3745","3745","3745"
"345","0.7715907096862793","0.7715907096862793","0.7715907096862793","3756","3756","3756"
"346","0.775399923324585","0.775399923324585","0.775399923324585","3767","3767","3767"
"347","0.7730768918991089","0.7730768918991089","0.7730768918991089","3778","3778","3778"
"348","0.7692130208015442","0.7692130208015442","0.7692130208015442","3789","3789","3789"
"349","0.7701398730278015","0.7701398730278015","0.7701398730278015","3800","3800","3800"
