"Step","skilled-firefly-1 - train_loss_step","skilled-firefly-1 - train_loss_step__MIN","skilled-firefly-1 - train_loss_step__MAX"
"44","1.06175696849823","1.06175696849823","1.06175696849823"
"45","1.0544078350067139","1.0544078350067139","1.0544078350067139"
"46","0.9920918345451355","0.9920918345451355","0.9920918345451355"
"47","1.0409491062164307","1.0409491062164307","1.0409491062164307"
"48","1.006583333015442","1.006583333015442","1.006583333015442"
"49","1.0270195007324219","1.0270195007324219","1.0270195007324219"
"50","0.8355394005775452","0.8355394005775452","0.8355394005775452"
"51","1.0981836318969727","1.0981836318969727","1.0981836318969727"
"52","1.0217816829681396","1.0217816829681396","1.0217816829681396"
"54","0.849310040473938","0.849310040473938","0.849310040473938"
"55","1.0244684219360352","1.0244684219360352","1.0244684219360352"
"56","0.9522050619125366","0.9522050619125366","0.9522050619125366"
"57","1.0393844842910767","1.0393844842910767","1.0393844842910767"
"58","0.9293457269668579","0.9293457269668579","0.9293457269668579"
"59","0.9847463965415955","0.9847463965415955","0.9847463965415955"
"60","0.9946361184120178","0.9946361184120178","0.9946361184120178"
"61","0.9729541540145874","0.9729541540145874","0.9729541540145874"
"62","1.0548341274261475","1.0548341274261475","1.0548341274261475"
"63","0.9810482263565063","0.9810482263565063","0.9810482263565063"
"65","0.9628016948699951","0.9628016948699951","0.9628016948699951"
"66","1.0053670406341553","1.0053670406341553","1.0053670406341553"
"67","0.9887033104896545","0.9887033104896545","0.9887033104896545"
"68","0.9626879096031189","0.9626879096031189","0.9626879096031189"
"69","0.9588315486907959","0.9588315486907959","0.9588315486907959"
"70","0.8800538778305054","0.8800538778305054","0.8800538778305054"
"71","1.009691834449768","1.009691834449768","1.009691834449768"
"72","0.8732632994651794","0.8732632994651794","0.8732632994651794"
"73","0.8216813206672668","0.8216813206672668","0.8216813206672668"
"74","1.044924020767212","1.044924020767212","1.044924020767212"
"76","0.8302635550498962","0.8302635550498962","0.8302635550498962"
"77","1.1558653116226196","1.1558653116226196","1.1558653116226196"
"78","0.8880159854888916","0.8880159854888916","0.8880159854888916"
"79","1.16704523563385","1.16704523563385","1.16704523563385"
"80","0.9568540453910828","0.9568540453910828","0.9568540453910828"
"81","1.0780730247497559","1.0780730247497559","1.0780730247497559"
"82","0.9354315400123596","0.9354315400123596","0.9354315400123596"
"83","0.9619733095169067","0.9619733095169067","0.9619733095169067"
"84","0.9933768510818481","0.9933768510818481","0.9933768510818481"
"86","0.9170069694519043","0.9170069694519043","0.9170069694519043"
"87","1.1170681715011597","1.1170681715011597","1.1170681715011597"
"88","1.1013811826705933","1.1013811826705933","1.1013811826705933"
"89","0.9351149201393127","0.9351149201393127","0.9351149201393127"
"90","0.9770670533180237","0.9770670533180237","0.9770670533180237"
"91","0.8640905022621155","0.8640905022621155","0.8640905022621155"
"92","0.8660880327224731","0.8660880327224731","0.8660880327224731"
"93","0.9502692222595215","0.9502692222595215","0.9502692222595215"
"94","0.9384647011756897","0.9384647011756897","0.9384647011756897"
"95","0.8089443445205688","0.8089443445205688","0.8089443445205688"
"97","0.8710153102874756","0.8710153102874756","0.8710153102874756"
"98","0.9426986575126648","0.9426986575126648","0.9426986575126648"
"99","0.9370110034942627","0.9370110034942627","0.9370110034942627"
"100","0.7565740942955017","0.7565740942955017","0.7565740942955017"
"101","0.8475218415260315","0.8475218415260315","0.8475218415260315"
"102","0.8356316089630127","0.8356316089630127","0.8356316089630127"
"103","0.7243038415908813","0.7243038415908813","0.7243038415908813"
"104","0.9418684244155884","0.9418684244155884","0.9418684244155884"
"105","1.0252833366394043","1.0252833366394043","1.0252833366394043"
"106","0.97430819272995","0.97430819272995","0.97430819272995"
"108","0.9028513431549072","0.9028513431549072","0.9028513431549072"
"109","0.8534505367279053","0.8534505367279053","0.8534505367279053"
"110","0.8597924709320068","0.8597924709320068","0.8597924709320068"
"111","0.9033195376396179","0.9033195376396179","0.9033195376396179"
"112","1.031929612159729","1.031929612159729","1.031929612159729"
"113","0.8648992776870728","0.8648992776870728","0.8648992776870728"
"114","0.7874705195426941","0.7874705195426941","0.7874705195426941"
"115","0.8990576267242432","0.8990576267242432","0.8990576267242432"
"116","0.9104032516479492","0.9104032516479492","0.9104032516479492"
"117","0.882718026638031","0.882718026638031","0.882718026638031"
"119","0.9051875472068787","0.9051875472068787","0.9051875472068787"
"120","1.058499813079834","1.058499813079834","1.058499813079834"
"121","0.9373595118522644","0.9373595118522644","0.9373595118522644"
"122","0.8281179666519165","0.8281179666519165","0.8281179666519165"
"123","0.8764609098434448","0.8764609098434448","0.8764609098434448"
"124","0.8668540120124817","0.8668540120124817","0.8668540120124817"
"125","1.0061120986938477","1.0061120986938477","1.0061120986938477"
"126","0.8478271961212158","0.8478271961212158","0.8478271961212158"
"127","0.9290733933448792","0.9290733933448792","0.9290733933448792"
"128","0.8033866882324219","0.8033866882324219","0.8033866882324219"
"130","0.7874419093132019","0.7874419093132019","0.7874419093132019"
"131","0.9337817430496216","0.9337817430496216","0.9337817430496216"
"132","1.0879768133163452","1.0879768133163452","1.0879768133163452"
"133","0.9329044222831726","0.9329044222831726","0.9329044222831726"
"134","0.8870819807052612","0.8870819807052612","0.8870819807052612"
"135","0.862512469291687","0.862512469291687","0.862512469291687"
"136","0.8742432594299316","0.8742432594299316","0.8742432594299316"
"137","0.8792010545730591","0.8792010545730591","0.8792010545730591"
"138","0.9856888651847839","0.9856888651847839","0.9856888651847839"
"139","0.9541826248168945","0.9541826248168945","0.9541826248168945"
"141","0.823601245880127","0.823601245880127","0.823601245880127"
"142","0.842063844203949","0.842063844203949","0.842063844203949"
"143","0.7455669045448303","0.7455669045448303","0.7455669045448303"
"144","0.837396502494812","0.837396502494812","0.837396502494812"
"145","0.7969356775283813","0.7969356775283813","0.7969356775283813"
"146","0.9220646023750305","0.9220646023750305","0.9220646023750305"
"147","0.9711844325065613","0.9711844325065613","0.9711844325065613"
"148","0.8544796705245972","0.8544796705245972","0.8544796705245972"
"149","0.9349796175956726","0.9349796175956726","0.9349796175956726"
"150","0.7596390247344971","0.7596390247344971","0.7596390247344971"
"152","0.9640942811965942","0.9640942811965942","0.9640942811965942"
"153","0.8499383926391602","0.8499383926391602","0.8499383926391602"
"154","0.7424217462539673","0.7424217462539673","0.7424217462539673"
"155","0.8160178661346436","0.8160178661346436","0.8160178661346436"
"156","0.8852358460426331","0.8852358460426331","0.8852358460426331"
"157","0.9419540166854858","0.9419540166854858","0.9419540166854858"
"158","0.9712225198745728","0.9712225198745728","0.9712225198745728"
"159","0.8191181421279907","0.8191181421279907","0.8191181421279907"
"160","0.8492224216461182","0.8492224216461182","0.8492224216461182"
"162","0.8322531580924988","0.8322531580924988","0.8322531580924988"
"163","0.9052452445030212","0.9052452445030212","0.9052452445030212"
"164","1.0409411191940308","1.0409411191940308","1.0409411191940308"
"165","1.0035525560379028","1.0035525560379028","1.0035525560379028"
"166","1.0645735263824463","1.0645735263824463","1.0645735263824463"
"167","0.8286571502685547","0.8286571502685547","0.8286571502685547"
"168","0.828106701374054","0.828106701374054","0.828106701374054"
"169","0.7890791296958923","0.7890791296958923","0.7890791296958923"
"170","0.8809348940849304","0.8809348940849304","0.8809348940849304"
"171","1.0326564311981201","1.0326564311981201","1.0326564311981201"
"173","0.8425225615501404","0.8425225615501404","0.8425225615501404"
"174","0.7874547839164734","0.7874547839164734","0.7874547839164734"
"175","0.9682086110115051","0.9682086110115051","0.9682086110115051"
"176","1.084732174873352","1.084732174873352","1.084732174873352"
"177","0.850320041179657","0.850320041179657","0.850320041179657"
"178","0.9456000924110413","0.9456000924110413","0.9456000924110413"
"179","0.8850540518760681","0.8850540518760681","0.8850540518760681"
"180","0.7709508538246155","0.7709508538246155","0.7709508538246155"
"181","0.849480152130127","0.849480152130127","0.849480152130127"
"182","1.009023904800415","1.009023904800415","1.009023904800415"
"184","0.8784457445144653","0.8784457445144653","0.8784457445144653"
"185","0.8917365670204163","0.8917365670204163","0.8917365670204163"
"186","0.8827853798866272","0.8827853798866272","0.8827853798866272"
"187","0.9736688733100891","0.9736688733100891","0.9736688733100891"
"188","0.9474132061004639","0.9474132061004639","0.9474132061004639"
"189","0.7948922514915466","0.7948922514915466","0.7948922514915466"
"190","0.8409487009048462","0.8409487009048462","0.8409487009048462"
"191","0.9332833886146545","0.9332833886146545","0.9332833886146545"
"192","0.7573931217193604","0.7573931217193604","0.7573931217193604"
"193","0.8768290281295776","0.8768290281295776","0.8768290281295776"
"195","0.8145264387130737","0.8145264387130737","0.8145264387130737"
"196","1.0036506652832031","1.0036506652832031","1.0036506652832031"
"197","0.9602877497673035","0.9602877497673035","0.9602877497673035"
"198","0.8983023166656494","0.8983023166656494","0.8983023166656494"
"199","0.9119721055030823","0.9119721055030823","0.9119721055030823"
"200","0.9121934175491333","0.9121934175491333","0.9121934175491333"
"201","0.8005660176277161","0.8005660176277161","0.8005660176277161"
"202","0.8804019093513489","0.8804019093513489","0.8804019093513489"
"203","0.7910382151603699","0.7910382151603699","0.7910382151603699"
"204","0.7966489791870117","0.7966489791870117","0.7966489791870117"
"206","0.8516737818717957","0.8516737818717957","0.8516737818717957"
"207","0.8837727308273315","0.8837727308273315","0.8837727308273315"
"208","0.7164430022239685","0.7164430022239685","0.7164430022239685"
"209","0.96283358335495","0.96283358335495","0.96283358335495"
"210","0.9112840890884399","0.9112840890884399","0.9112840890884399"
"211","0.8312706351280212","0.8312706351280212","0.8312706351280212"
"212","0.9155608415603638","0.9155608415603638","0.9155608415603638"
"213","0.9553857445716858","0.9553857445716858","0.9553857445716858"
"214","0.9202355146408081","0.9202355146408081","0.9202355146408081"
"215","0.9733814001083374","0.9733814001083374","0.9733814001083374"
"217","0.8162153959274292","0.8162153959274292","0.8162153959274292"
"218","0.7533679008483887","0.7533679008483887","0.7533679008483887"
"219","0.8713403344154358","0.8713403344154358","0.8713403344154358"
"220","0.7941245436668396","0.7941245436668396","0.7941245436668396"
"221","0.8124999403953552","0.8124999403953552","0.8124999403953552"
"222","0.9389435648918152","0.9389435648918152","0.9389435648918152"
"223","0.7301366329193115","0.7301366329193115","0.7301366329193115"
"224","0.853313148021698","0.853313148021698","0.853313148021698"
"225","0.8909403681755066","0.8909403681755066","0.8909403681755066"
"226","0.8950162529945374","0.8950162529945374","0.8950162529945374"
"228","0.9432100057601929","0.9432100057601929","0.9432100057601929"
"229","0.9614143967628479","0.9614143967628479","0.9614143967628479"
"230","0.7689242959022522","0.7689242959022522","0.7689242959022522"
"231","0.8897109031677246","0.8897109031677246","0.8897109031677246"
"232","0.9099746942520142","0.9099746942520142","0.9099746942520142"
"233","0.7026413083076477","0.7026413083076477","0.7026413083076477"
"234","0.9544205665588379","0.9544205665588379","0.9544205665588379"
"235","0.8412504196166992","0.8412504196166992","0.8412504196166992"
"236","0.874138355255127","0.874138355255127","0.874138355255127"
"238","0.8140600323677063","0.8140600323677063","0.8140600323677063"
"239","0.7653757333755493","0.7653757333755493","0.7653757333755493"
"240","0.9321573972702026","0.9321573972702026","0.9321573972702026"
"241","1.0106514692306519","1.0106514692306519","1.0106514692306519"
"242","0.7187536954879761","0.7187536954879761","0.7187536954879761"
"243","1.0825446844100952","1.0825446844100952","1.0825446844100952"
"244","0.9080861210823059","0.9080861210823059","0.9080861210823059"
"245","0.8146620392799377","0.8146620392799377","0.8146620392799377"
"246","0.8796140551567078","0.8796140551567078","0.8796140551567078"
"247","0.8095963001251221","0.8095963001251221","0.8095963001251221"
"249","0.9511895179748535","0.9511895179748535","0.9511895179748535"
"250","0.9609010219573975","0.9609010219573975","0.9609010219573975"
"251","0.8603280186653137","0.8603280186653137","0.8603280186653137"
"252","0.6638959050178528","0.6638959050178528","0.6638959050178528"
"253","0.7668348550796509","0.7668348550796509","0.7668348550796509"
"254","0.8241147994995117","0.8241147994995117","0.8241147994995117"
"255","0.9370316863059998","0.9370316863059998","0.9370316863059998"
"256","0.9562568664550781","0.9562568664550781","0.9562568664550781"
"257","0.8067632913589478","0.8067632913589478","0.8067632913589478"
"258","0.9008575081825256","0.9008575081825256","0.9008575081825256"
"260","0.9468475580215454","0.9468475580215454","0.9468475580215454"
"261","0.803133487701416","0.803133487701416","0.803133487701416"
"262","0.8584229350090027","0.8584229350090027","0.8584229350090027"
"263","0.8989419341087341","0.8989419341087341","0.8989419341087341"
"264","0.8501224517822266","0.8501224517822266","0.8501224517822266"
"265","0.9354334473609924","0.9354334473609924","0.9354334473609924"
"266","0.7942876219749451","0.7942876219749451","0.7942876219749451"
"267","0.74839186668396","0.74839186668396","0.74839186668396"
"268","0.8519741296768188","0.8519741296768188","0.8519741296768188"
"269","0.854231595993042","0.854231595993042","0.854231595993042"
"271","0.8516056537628174","0.8516056537628174","0.8516056537628174"
"272","0.8831678032875061","0.8831678032875061","0.8831678032875061"
"273","0.9705204367637634","0.9705204367637634","0.9705204367637634"
"274","0.962078332901001","0.962078332901001","0.962078332901001"
"275","0.9727892875671387","0.9727892875671387","0.9727892875671387"
"276","0.7364836931228638","0.7364836931228638","0.7364836931228638"
"277","0.8298091888427734","0.8298091888427734","0.8298091888427734"
"278","0.9659030437469482","0.9659030437469482","0.9659030437469482"
"279","0.8156920671463013","0.8156920671463013","0.8156920671463013"
"280","0.8454662561416626","0.8454662561416626","0.8454662561416626"
"282","0.6841338872909546","0.6841338872909546","0.6841338872909546"
"283","0.8718582987785339","0.8718582987785339","0.8718582987785339"
"284","0.8546099662780762","0.8546099662780762","0.8546099662780762"
"285","1.049291968345642","1.049291968345642","1.049291968345642"
"286","0.8914747834205627","0.8914747834205627","0.8914747834205627"
"287","0.6803507804870605","0.6803507804870605","0.6803507804870605"
"288","0.8152146339416504","0.8152146339416504","0.8152146339416504"
"289","0.8633143901824951","0.8633143901824951","0.8633143901824951"
"290","0.8670666813850403","0.8670666813850403","0.8670666813850403"
"291","0.8700680732727051","0.8700680732727051","0.8700680732727051"
"293","0.8823952674865723","0.8823952674865723","0.8823952674865723"
"294","0.8301600217819214","0.8301600217819214","0.8301600217819214"
"295","0.8354952335357666","0.8354952335357666","0.8354952335357666"
"296","0.785118579864502","0.785118579864502","0.785118579864502"
"297","0.9178982377052307","0.9178982377052307","0.9178982377052307"
"298","0.9311397075653076","0.9311397075653076","0.9311397075653076"
"299","0.7675567865371704","0.7675567865371704","0.7675567865371704"
"300","0.8480455875396729","0.8480455875396729","0.8480455875396729"
"301","1.0168908834457397","1.0168908834457397","1.0168908834457397"
"302","0.8007130026817322","0.8007130026817322","0.8007130026817322"
"304","0.8506805896759033","0.8506805896759033","0.8506805896759033"
"305","0.8479405641555786","0.8479405641555786","0.8479405641555786"
"306","0.7887386083602905","0.7887386083602905","0.7887386083602905"
"307","0.7899420857429504","0.7899420857429504","0.7899420857429504"
"308","0.688417911529541","0.688417911529541","0.688417911529541"
"309","0.8916172385215759","0.8916172385215759","0.8916172385215759"
"310","0.8096950650215149","0.8096950650215149","0.8096950650215149"
"311","0.7985057234764099","0.7985057234764099","0.7985057234764099"
"312","0.8271448016166687","0.8271448016166687","0.8271448016166687"
"314","0.8717665076255798","0.8717665076255798","0.8717665076255798"
"315","0.7614231705665588","0.7614231705665588","0.7614231705665588"
"316","0.9027937650680542","0.9027937650680542","0.9027937650680542"
"317","0.8061149716377258","0.8061149716377258","0.8061149716377258"
"318","0.8101213574409485","0.8101213574409485","0.8101213574409485"
"319","0.7423369288444519","0.7423369288444519","0.7423369288444519"
"320","0.9015152454376221","0.9015152454376221","0.9015152454376221"
"321","0.6665861010551453","0.6665861010551453","0.6665861010551453"
"322","1.028732419013977","1.028732419013977","1.028732419013977"
"323","0.9181483387947083","0.9181483387947083","0.9181483387947083"
"325","0.7929442524909973","0.7929442524909973","0.7929442524909973"
"326","0.8530000448226929","0.8530000448226929","0.8530000448226929"
"327","0.7797163724899292","0.7797163724899292","0.7797163724899292"
"328","0.8831518292427063","0.8831518292427063","0.8831518292427063"
"329","0.8568893671035767","0.8568893671035767","0.8568893671035767"
"330","0.7564748525619507","0.7564748525619507","0.7564748525619507"
"331","0.8826484084129333","0.8826484084129333","0.8826484084129333"
"332","0.9844359755516052","0.9844359755516052","0.9844359755516052"
"333","0.7069334387779236","0.7069334387779236","0.7069334387779236"
"334","0.7804952263832092","0.7804952263832092","0.7804952263832092"
"336","0.7693777680397034","0.7693777680397034","0.7693777680397034"
"337","0.8175992965698242","0.8175992965698242","0.8175992965698242"
"338","0.9121315479278564","0.9121315479278564","0.9121315479278564"
"339","0.8041558265686035","0.8041558265686035","0.8041558265686035"
"340","0.9115926027297974","0.9115926027297974","0.9115926027297974"
"341","0.9024326205253601","0.9024326205253601","0.9024326205253601"
"342","0.7795099020004272","0.7795099020004272","0.7795099020004272"
"343","0.8434134721755981","0.8434134721755981","0.8434134721755981"
"344","0.9146946668624878","0.9146946668624878","0.9146946668624878"
"345","0.8765719532966614","0.8765719532966614","0.8765719532966614"
"347","0.9039336442947388","0.9039336442947388","0.9039336442947388"
"348","0.9612645506858826","0.9612645506858826","0.9612645506858826"
"349","0.75444495677948","0.75444495677948","0.75444495677948"
"350","0.7092260718345642","0.7092260718345642","0.7092260718345642"
"351","0.7530434727668762","0.7530434727668762","0.7530434727668762"
"352","0.8228864073753357","0.8228864073753357","0.8228864073753357"
"353","0.6654819846153259","0.6654819846153259","0.6654819846153259"
"354","1.1154272556304932","1.1154272556304932","1.1154272556304932"
"355","0.8376522064208984","0.8376522064208984","0.8376522064208984"
"356","0.7551856637001038","0.7551856637001038","0.7551856637001038"
"358","0.7412005662918091","0.7412005662918091","0.7412005662918091"
"359","0.9067272543907166","0.9067272543907166","0.9067272543907166"
"360","0.7972143292427063","0.7972143292427063","0.7972143292427063"
"361","0.8950022459030151","0.8950022459030151","0.8950022459030151"
"362","0.9297114014625549","0.9297114014625549","0.9297114014625549"
"363","0.8730795383453369","0.8730795383453369","0.8730795383453369"
"364","0.8234697580337524","0.8234697580337524","0.8234697580337524"
"365","0.8701574802398682","0.8701574802398682","0.8701574802398682"
"366","0.8263027667999268","0.8263027667999268","0.8263027667999268"
"367","0.8512768149375916","0.8512768149375916","0.8512768149375916"
"369","0.8564279675483704","0.8564279675483704","0.8564279675483704"
"370","0.7442519664764404","0.7442519664764404","0.7442519664764404"
"371","0.9146404266357422","0.9146404266357422","0.9146404266357422"
"372","0.7739382386207581","0.7739382386207581","0.7739382386207581"
"373","0.8390840888023376","0.8390840888023376","0.8390840888023376"
"374","0.7734116315841675","0.7734116315841675","0.7734116315841675"
"375","0.8360964059829712","0.8360964059829712","0.8360964059829712"
"376","0.7514728903770447","0.7514728903770447","0.7514728903770447"
"377","0.8614767789840698","0.8614767789840698","0.8614767789840698"
"378","0.8984071612358093","0.8984071612358093","0.8984071612358093"
"380","0.8505480885505676","0.8505480885505676","0.8505480885505676"
"381","0.8748469948768616","0.8748469948768616","0.8748469948768616"
"382","0.6919079422950745","0.6919079422950745","0.6919079422950745"
"383","0.9302370548248291","0.9302370548248291","0.9302370548248291"
"384","0.9981647729873657","0.9981647729873657","0.9981647729873657"
"385","0.921307384967804","0.921307384967804","0.921307384967804"
"386","0.946402907371521","0.946402907371521","0.946402907371521"
"387","0.8435331583023071","0.8435331583023071","0.8435331583023071"
"388","0.8046664595603943","0.8046664595603943","0.8046664595603943"
"390","0.7622737884521484","0.7622737884521484","0.7622737884521484"
"391","0.84968101978302","0.84968101978302","0.84968101978302"
"392","0.8228278160095215","0.8228278160095215","0.8228278160095215"
"393","0.9060170650482178","0.9060170650482178","0.9060170650482178"
"394","0.9537320137023926","0.9537320137023926","0.9537320137023926"
"395","0.9400700926780701","0.9400700926780701","0.9400700926780701"
"396","0.8174015283584595","0.8174015283584595","0.8174015283584595"
"397","0.7866864800453186","0.7866864800453186","0.7866864800453186"
"398","0.8901383280754089","0.8901383280754089","0.8901383280754089"
"399","0.807857096195221","0.807857096195221","0.807857096195221"
"401","0.906028151512146","0.906028151512146","0.906028151512146"
"402","0.9098438024520874","0.9098438024520874","0.9098438024520874"
"403","0.8872670531272888","0.8872670531272888","0.8872670531272888"
"404","0.8103868365287781","0.8103868365287781","0.8103868365287781"
"405","0.6675500273704529","0.6675500273704529","0.6675500273704529"
"406","0.606460452079773","0.606460452079773","0.606460452079773"
"407","0.7563393115997314","0.7563393115997314","0.7563393115997314"
"408","0.9285361170768738","0.9285361170768738","0.9285361170768738"
"409","0.6918426752090454","0.6918426752090454","0.6918426752090454"
"410","0.6459428668022156","0.6459428668022156","0.6459428668022156"
"412","0.8056962490081787","0.8056962490081787","0.8056962490081787"
"413","0.884917676448822","0.884917676448822","0.884917676448822"
"414","1.1463897228240967","1.1463897228240967","1.1463897228240967"
"415","0.78435879945755","0.78435879945755","0.78435879945755"
"416","0.8843873143196106","0.8843873143196106","0.8843873143196106"
"417","0.7749132513999939","0.7749132513999939","0.7749132513999939"
"418","0.8963896632194519","0.8963896632194519","0.8963896632194519"
"419","0.7893453240394592","0.7893453240394592","0.7893453240394592"
"420","0.6750526428222656","0.6750526428222656","0.6750526428222656"
"421","0.8810238838195801","0.8810238838195801","0.8810238838195801"
"423","0.8039861917495728","0.8039861917495728","0.8039861917495728"
"424","0.7703230381011963","0.7703230381011963","0.7703230381011963"
"425","0.895075261592865","0.895075261592865","0.895075261592865"
"426","1.0211873054504395","1.0211873054504395","1.0211873054504395"
"427","0.7702770829200745","0.7702770829200745","0.7702770829200745"
"428","0.8783484101295471","0.8783484101295471","0.8783484101295471"
"429","0.7871760725975037","0.7871760725975037","0.7871760725975037"
"430","0.764106810092926","0.764106810092926","0.764106810092926"
"431","0.7700639367103577","0.7700639367103577","0.7700639367103577"
"432","0.6546695232391357","0.6546695232391357","0.6546695232391357"
"434","0.8199159502983093","0.8199159502983093","0.8199159502983093"
"435","0.8845658302307129","0.8845658302307129","0.8845658302307129"
"436","0.7521281838417053","0.7521281838417053","0.7521281838417053"
"437","0.7503485083580017","0.7503485083580017","0.7503485083580017"
"438","0.8292989134788513","0.8292989134788513","0.8292989134788513"
"439","0.7976430654525757","0.7976430654525757","0.7976430654525757"
"440","0.7596054673194885","0.7596054673194885","0.7596054673194885"
"441","0.7442790865898132","0.7442790865898132","0.7442790865898132"
"442","0.9142911434173584","0.9142911434173584","0.9142911434173584"
"443","0.8453050851821899","0.8453050851821899","0.8453050851821899"
"445","0.9712972044944763","0.9712972044944763","0.9712972044944763"
"446","0.7288849949836731","0.7288849949836731","0.7288849949836731"
"447","0.7399502396583557","0.7399502396583557","0.7399502396583557"
"448","0.820649266242981","0.820649266242981","0.820649266242981"
"449","0.9536144733428955","0.9536144733428955","0.9536144733428955"
"450","0.8526338338851929","0.8526338338851929","0.8526338338851929"
"451","0.7555936574935913","0.7555936574935913","0.7555936574935913"
"452","0.9515130519866943","0.9515130519866943","0.9515130519866943"
"453","0.9362800121307373","0.9362800121307373","0.9362800121307373"
"454","0.9208743572235107","0.9208743572235107","0.9208743572235107"
"456","0.9123934507369995","0.9123934507369995","0.9123934507369995"
"457","0.6584240794181824","0.6584240794181824","0.6584240794181824"
"458","0.8103646636009216","0.8103646636009216","0.8103646636009216"
"459","0.7276062965393066","0.7276062965393066","0.7276062965393066"
"460","0.8782556653022766","0.8782556653022766","0.8782556653022766"
"461","0.8061655163764954","0.8061655163764954","0.8061655163764954"
"462","0.721259355545044","0.721259355545044","0.721259355545044"
"463","0.6723934412002563","0.6723934412002563","0.6723934412002563"
"464","0.7121731042861938","0.7121731042861938","0.7121731042861938"
"466","0.7967441082000732","0.7967441082000732","0.7967441082000732"
"467","0.9294735193252563","0.9294735193252563","0.9294735193252563"
"468","0.8308382034301758","0.8308382034301758","0.8308382034301758"
"469","0.728752076625824","0.728752076625824","0.728752076625824"
"470","0.7960245013237","0.7960245013237","0.7960245013237"
"471","0.8970673680305481","0.8970673680305481","0.8970673680305481"
"472","0.8287068009376526","0.8287068009376526","0.8287068009376526"
"473","0.7726483345031738","0.7726483345031738","0.7726483345031738"
"474","0.7409710884094238","0.7409710884094238","0.7409710884094238"
"475","0.8067257404327393","0.8067257404327393","0.8067257404327393"
"477","0.8444395661354065","0.8444395661354065","0.8444395661354065"
"478","0.9305850267410278","0.9305850267410278","0.9305850267410278"
"479","0.7922495007514954","0.7922495007514954","0.7922495007514954"
"480","0.7770838737487793","0.7770838737487793","0.7770838737487793"
"481","1.0208922624588013","1.0208922624588013","1.0208922624588013"
"482","0.8341487050056458","0.8341487050056458","0.8341487050056458"
"483","0.7628070116043091","0.7628070116043091","0.7628070116043091"
"484","0.6671956777572632","0.6671956777572632","0.6671956777572632"
"485","0.761063814163208","0.761063814163208","0.761063814163208"
"486","0.7354070544242859","0.7354070544242859","0.7354070544242859"
"488","0.8454959988594055","0.8454959988594055","0.8454959988594055"
"489","0.8477557897567749","0.8477557897567749","0.8477557897567749"
"490","0.829448401927948","0.829448401927948","0.829448401927948"
"491","0.9715526700019836","0.9715526700019836","0.9715526700019836"
"492","0.871163010597229","0.871163010597229","0.871163010597229"
"493","0.8528739809989929","0.8528739809989929","0.8528739809989929"
"494","0.8369189500808716","0.8369189500808716","0.8369189500808716"
"495","0.65284663438797","0.65284663438797","0.65284663438797"
"496","0.9173914194107056","0.9173914194107056","0.9173914194107056"
