"Relative Time (Process)","skilled-firefly-1 - system/gpu.0.memoryAllocatedBytes","skilled-firefly-1 - system/gpu.0.memoryAllocatedBytes__MIN","skilled-firefly-1 - system/gpu.0.memoryAllocatedBytes__MAX"
"19607.098196","31704940544","31704940544","31704940544"
"19607.098196998","31704940544","31704940544","31704940544"
"19622.099081","31704940544","31704940544","31704940544"
"19622.09908124","31704940544","31704940544","31704940544"
"19637.099187","31704940544","31704940544","31704940544"
"19637.099187775","31704940544","31704940544","31704940544"
"19652.099634","31704940544","31704940544","31704940544"
"19667.099428","31704940544","31704940544","31704940544"
"19667.099428509","31704940544","31704940544","31704940544"
"19682.099914","31704940544","31704940544","31704940544"
"19682.099914371","31704940544","31704940544","31704940544"
"19697.100576","31704940544","31704940544","31704940544"
"19697.100576779","31704940544","31704940544","31704940544"
"19712.099608","31704940544","31704940544","31704940544"
"19712.099608211","31704940544","31704940544","31704940544"
"19727.100181","31704940544","31704940544","31704940544"
"19742.098565","31704940544","31704940544","31704940544"
"19742.098565799","31704940544","31704940544","31704940544"
"19757.09926","31704940544","31704940544","31704940544"
"19772.099456","31704940544","31704940544","31704940544"
"19772.099456705","31704940544","31704940544","31704940544"
"19787.099692","31704940544","31704940544","31704940544"
"19787.09969268","31704940544","31704940544","31704940544"
"19802.099734","31704940544","31704940544","31704940544"
"19802.099734755","31704940544","31704940544","31704940544"
"19817.099993","31704940544","31704940544","31704940544"
"19817.099993934","31704940544","31704940544","31704940544"
"19832.099937","31704940544","31704940544","31704940544"
"19832.099937494","31704940544","31704940544","31704940544"
"19847.098712","31704940544","31704940544","31704940544"
"19847.098712369","31704940544","31704940544","31704940544"
"19862.098529","31704940544","31704940544","31704940544"
"19862.098529402","31704940544","31704940544","31704940544"
"19877.100364","31704940544","31704940544","31704940544"
"19877.100364632","31704940544","31704940544","31704940544"
"19892.100475","31704940544","31704940544","31704940544"
"19892.100475962","31704940544","31704940544","31704940544"
"19907.099459","31704940544","31704940544","31704940544"
"19907.099459169","31704940544","31704940544","31704940544"
"19922.099557","31704940544","31704940544","31704940544"
"19937.100131","31704940544","31704940544","31704940544"
"19937.100131643","31704940544","31704940544","31704940544"
"19952.09964","31704940544","31704940544","31704940544"
"19952.099640927","31704940544","31704940544","31704940544"
"19967.098732","31704940544","31704940544","31704940544"
"19967.098732292","31704940544","31704940544","31704940544"
"19982.099413","31704940544","31704940544","31704940544"
"19982.099413722","31704940544","31704940544","31704940544"
"19997.098647","31704940544","31704940544","31704940544"
"19997.098647284","31704940544","31704940544","31704940544"
"20012.099469","31704940544","31704940544","31704940544"
"20012.099469495","31704940544","31704940544","31704940544"
"20027.100183","31704940544","31704940544","31704940544"
"20027.10018324","31704940544","31704940544","31704940544"
"20042.098515","31704940544","31704940544","31704940544"
"20042.098515433","31704940544","31704940544","31704940544"
"20057.099598","31704940544","31704940544","31704940544"
"20057.099598861","31704940544","31704940544","31704940544"
"20072.09986","31704940544","31704940544","31704940544"
"20072.09986077","31704940544","31704940544","31704940544"
"20087.099928","31704940544","31704940544","31704940544"
"20087.099928078","31704940544","31704940544","31704940544"
"20102.100255","31704940544","31704940544","31704940544"
"20117.100422","31704940544","31704940544","31704940544"
"20117.100422663","31704940544","31704940544","31704940544"
"20132.098595","31704940544","31704940544","31704940544"
"20132.0985951","31704940544","31704940544","31704940544"
"20147.099497","31704940544","31704940544","31704940544"
"20162.09927","31704940544","31704940544","31704940544"
"20177.099189","31704940544","31704940544","31704940544"
"20177.09918995","31704940544","31704940544","31704940544"
"20192.099821","31704940544","31704940544","31704940544"
"20207.099564","31704940544","31704940544","31704940544"
"20207.099564572","31704940544","31704940544","31704940544"
"20222.099157","31704940544","31704940544","31704940544"
"20222.099157424","31704940544","31704940544","31704940544"
"20237.098616","31704940544","31704940544","31704940544"
"20237.098616601","31704940544","31704940544","31704940544"
"20252.099589","31704940544","31704940544","31704940544"
"20267.099899","31704940544","31704940544","31704940544"
"20267.099899625","31704940544","31704940544","31704940544"
"20282.100327","31704940544","31704940544","31704940544"
"20282.100327124","31704940544","31704940544","31704940544"
"20297.100271","31704940544","31704940544","31704940544"
"20297.100271807","31704940544","31704940544","31704940544"
"20312.099057","31704940544","31704940544","31704940544"
"20327.100751","31704940544","31704940544","31704940544"
"20327.100751513","31704940544","31704940544","31704940544"
"20342.129642","31704940544","31704940544","31704940544"
"20342.129642215","31704940544","31704940544","31704940544"
"20357.099803","31704940544","31704940544","31704940544"
"20357.099803423","31704940544","31704940544","31704940544"
"20372.101108","31704940544","31704940544","31704940544"
"20372.101108812","31704940544","31704940544","31704940544"
"20387.100233","31704940544","31704940544","31704940544"
"20387.10023384","31704940544","31704940544","31704940544"
"20402.101527","31704940544","31704940544","31704940544"
"20402.101527986","31704940544","31704940544","31704940544"
"20417.100921","31704940544","31704940544","31704940544"
"20417.100921196","31704940544","31704940544","31704940544"
"20432.100674","31704940544","31704940544","31704940544"
"20432.100674066","31704940544","31704940544","31704940544"
"20447.102409","31704940544","31704940544","31704940544"
"20447.102409317","31704940544","31704940544","31704940544"
"20462.100053","31704940544","31704940544","31704940544"
"20462.100053789","31704940544","31704940544","31704940544"
"20477.099462","31704940544","31704940544","31704940544"
"20477.099462307","31704940544","31704940544","31704940544"
"20492.101836","31704940544","31704940544","31704940544"
"20492.101836937","31704940544","31704940544","31704940544"
"20507.099917","31704940544","31704940544","31704940544"
"20507.099917162","31704940544","31704940544","31704940544"
"20522.100301","31704940544","31704940544","31704940544"
"20522.100301373","31704940544","31704940544","31704940544"
"20537.099888","31704940544","31704940544","31704940544"
"20537.099888212","31704940544","31704940544","31704940544"
"20552.099541","31704940544","31704940544","31704940544"
"20552.099541243","31704940544","31704940544","31704940544"
"20567.099969","31704940544","31704940544","31704940544"
"20567.099969626","31704940544","31704940544","31704940544"
"20582.099693","31704940544","31704940544","31704940544"
"20582.099693372","31704940544","31704940544","31704940544"
"20597.101798","31704940544","31704940544","31704940544"
"20597.101798301","31704940544","31704940544","31704940544"
"20612.099763","31704940544","31704940544","31704940544"
"20612.099763528","31704940544","31704940544","31704940544"
"20627.099431","31704940544","31704940544","31704940544"
"20627.099431649","31704940544","31704940544","31704940544"
"20642.099456","31704940544","31704940544","31704940544"
"20642.099456205","31704940544","31704940544","31704940544"
"20657.099799","31704940544","31704940544","31704940544"
"20657.099799601","31704940544","31704940544","31704940544"
"20672.098645","31704940544","31704940544","31704940544"
"20672.098645454","31704940544","31704940544","31704940544"
"20687.099422","31704940544","31704940544","31704940544"
"20687.099422334","31704940544","31704940544","31704940544"
"20702.099573","31704940544","31704940544","31704940544"
"20702.099573901","31704940544","31704940544","31704940544"
"20717.099741","31704940544","31704940544","31704940544"
"20717.099741813","31704940544","31704940544","31704940544"
"20732.099835","31704940544","31704940544","31704940544"
"20732.099835907","31704940544","31704940544","31704940544"
"20747.100456","31704940544","31704940544","31704940544"
"20747.100456404","31704940544","31704940544","31704940544"
"20762.100471","31704940544","31704940544","31704940544"
"20762.1004713","31704940544","31704940544","31704940544"
"20777.101562","31704940544","31704940544","31704940544"
"20777.101562592","31704940544","31704940544","31704940544"
"20792.099639","31704940544","31704940544","31704940544"
"20792.099639795","31704940544","31704940544","31704940544"
"20807.100206","31704940544","31704940544","31704940544"
"20807.100206216","31704940544","31704940544","31704940544"
"20822.100175","31704940544","31704940544","31704940544"
"20822.100175913","31704940544","31704940544","31704940544"
"20837.099324","31704940544","31704940544","31704940544"
"20837.099324301","31704940544","31704940544","31704940544"
"20852.099341","31704940544","31704940544","31704940544"
"20852.099341873","31704940544","31704940544","31704940544"
"20867.099435","31704940544","31704940544","31704940544"
"20867.099435575","31704940544","31704940544","31704940544"
"20882.099814","31704940544","31704940544","31704940544"
"20882.099814399","31704940544","31704940544","31704940544"
"20897.101306","31704940544","31704940544","31704940544"
"20897.101306277","31704940544","31704940544","31704940544"
"20912.101323","31704940544","31704940544","31704940544"
"20912.101323967","31704940544","31704940544","31704940544"
"20927.099105","31704940544","31704940544","31704940544"
"20927.099105833","31704940544","31704940544","31704940544"
"20942.100972","31704940544","31704940544","31704940544"
"20942.100972061","31704940544","31704940544","31704940544"
"20957.099967","31704940544","31704940544","31704940544"
"20957.099967392","31704940544","31704940544","31704940544"
"20972.100606","31704940544","31704940544","31704940544"
"20972.100606985","31704940544","31704940544","31704940544"
"20987.101144","31704940544","31704940544","31704940544"
"20987.101144601","31704940544","31704940544","31704940544"
"21002.098872","31704940544","31704940544","31704940544"
"21002.098872531","31704940544","31704940544","31704940544"
"21017.099869","31704940544","31704940544","31704940544"
"21017.099869924","31704940544","31704940544","31704940544"
"21032.10159","31704940544","31704940544","31704940544"
"21032.101590574","31704940544","31704940544","31704940544"
"21047.09981","31704940544","31704940544","31704940544"
"21047.099810237","31704940544","31704940544","31704940544"
"21062.101979","31704940544","31704940544","31704940544"
"21077.099988","31704940544","31704940544","31704940544"
"21077.099988093","31704940544","31704940544","31704940544"
"21092.099377","31704940544","31704940544","31704940544"
"21092.099377298","31704940544","31704940544","31704940544"
"21107.099634","31704940544","31704940544","31704940544"
"21107.099634786","31704940544","31704940544","31704940544"
"21122.099789","31704940544","31704940544","31704940544"
"21122.099789893","31704940544","31704940544","31704940544"
"21137.101046","31704940544","31704940544","31704940544"
"21137.101046411","31704940544","31704940544","31704940544"
"21152.100035","31704940544","31704940544","31704940544"
"21152.100035354","31704940544","31704940544","31704940544"
"21167.09911","31704940544","31704940544","31704940544"
"21167.099110313","31704940544","31704940544","31704940544"
"21182.099079","31704940544","31704940544","31704940544"
"21182.099079351","31704940544","31704940544","31704940544"
"21197.099988","31704940544","31704940544","31704940544"
"21197.099988282","31704940544","31704940544","31704940544"
"21212.099496","31704940544","31704940544","31704940544"
"21227.100704","31704940544","31704940544","31704940544"
"21227.100704414","31704940544","31704940544","31704940544"
"21242.099547","31704940544","31704940544","31704940544"
"21242.099547351","31704940544","31704940544","31704940544"
"21257.099764","31704940544","31704940544","31704940544"
"21257.099764292","31704940544","31704940544","31704940544"
"21272.099568","31704940544","31704940544","31704940544"
"21272.09956876","31704940544","31704940544","31704940544"
"21287.101214","31704940544","31704940544","31704940544"
"21287.101214927","31704940544","31704940544","31704940544"
"21302.099038","31704940544","31704940544","31704940544"
"21317.100269","31704940544","31704940544","31704940544"
"21317.100269948","31704940544","31704940544","31704940544"
"21332.100205","31704940544","31704940544","31704940544"
"21332.100205469","31704940544","31704940544","31704940544"
"21347.100436","31704940544","31704940544","31704940544"
"21347.100436944","31704940544","31704940544","31704940544"
"21362.099819","31704940544","31704940544","31704940544"
"21362.09981907","31704940544","31704940544","31704940544"
"21377.099185","31704940544","31704940544","31704940544"
"21377.099185553","31704940544","31704940544","31704940544"
"21392.100214","31704940544","31704940544","31704940544"
"21392.100214258","31704940544","31704940544","31704940544"
"21407.09981","31704940544","31704940544","31704940544"
"21422.098505","31704940544","31704940544","31704940544"
"21437.09949","31704940544","31704940544","31704940544"
"21437.0994905","31704940544","31704940544","31704940544"
"21452.099879","31704940544","31704940544","31704940544"
"21452.099879757","31704940544","31704940544","31704940544"
"21467.099239","31704940544","31704940544","31704940544"
"21467.099239541","31704940544","31704940544","31704940544"
"21482.099947","31704940544","31704940544","31704940544"
"21482.099947287","31704940544","31704940544","31704940544"
"21497.099784","31704940544","31704940544","31704940544"
"21497.099784844","31704940544","31704940544","31704940544"
"21512.099534","31704940544","31704940544","31704940544"
"21512.099534312","31704940544","31704940544","31704940544"
"21527.099939","31704940544","31704940544","31704940544"
"21527.099939443","31704940544","31704940544","31704940544"
"21542.100024","31704940544","31704940544","31704940544"
"21557.100468","31704940544","31704940544","31704940544"
"21557.100468781","31704940544","31704940544","31704940544"
"21572.099711","31704940544","31704940544","31704940544"
"21572.099711401","31704940544","31704940544","31704940544"
"21587.099523","31704940544","31704940544","31704940544"
"21602.100544","31704940544","31704940544","31704940544"
"21602.100544588","31704940544","31704940544","31704940544"
"21617.100265","31704940544","31704940544","31704940544"
"21617.10026547","31704940544","31704940544","31704940544"
"21632.100472","31704940544","31704940544","31704940544"
"21632.100472624","31704940544","31704940544","31704940544"
"21647.099996","31704940544","31704940544","31704940544"
"21647.099996984","31704940544","31704940544","31704940544"
"21662.099045","31704940544","31704940544","31704940544"
"21662.099045465","31704940544","31704940544","31704940544"
"21677.099781","31704940544","31704940544","31704940544"
"21692.099531","31704940544","31704940544","31704940544"
"21692.099531324","31704940544","31704940544","31704940544"
"21707.09983","31704940544","31704940544","31704940544"
"21707.099830256","31704940544","31704940544","31704940544"
"21722.100019","31704940544","31704940544","31704940544"
"21722.100019288","31704940544","31704940544","31704940544"
"21737.099369","31704940544","31704940544","31704940544"
"21737.099369494","31704940544","31704940544","31704940544"
"21752.099668","31704940544","31704940544","31704940544"
"21767.100284","31704940544","31704940544","31704940544"
"21767.100284877","31704940544","31704940544","31704940544"
"21782.099056","31704940544","31704940544","31704940544"
"21782.099056544","31704940544","31704940544","31704940544"
"21797.099643","31704940544","31704940544","31704940544"
"21797.09964382","31704940544","31704940544","31704940544"
"21812.09971","31704940544","31704940544","31704940544"
"21812.099710885","31704940544","31704940544","31704940544"
"21827.098926","31704940544","31704940544","31704940544"
"21827.098926647","31704940544","31704940544","31704940544"
"21842.099634","31704940544","31704940544","31704940544"
"21842.099634882","31704940544","31704940544","31704940544"
"21857.099156","31704940544","31704940544","31704940544"
"21857.099156966","31704940544","31704940544","31704940544"
"21872.099545","31704940544","31704940544","31704940544"
"21887.100018","31704940544","31704940544","31704940544"
"21887.100018782","31704940544","31704940544","31704940544"
"21902.099289","31704940544","31704940544","31704940544"
"21902.099289383","31704940544","31704940544","31704940544"
"21917.099283","31704940544","31704940544","31704940544"
"21932.10036","31704940544","31704940544","31704940544"
"21932.100360191","31704940544","31704940544","31704940544"
"21947.099087","31704940544","31704940544","31704940544"
"21947.099087642","31704940544","31704940544","31704940544"
"21962.099293","31704940544","31704940544","31704940544"
"21962.099293352","31704940544","31704940544","31704940544"
"21977.099501","31704940544","31704940544","31704940544"
"21977.099501045","31704940544","31704940544","31704940544"
"21992.100421","31704940544","31704940544","31704940544"
"21992.100421765","31704940544","31704940544","31704940544"
"22007.100174","31704940544","31704940544","31704940544"
"22022.09937","31704940544","31704940544","31704940544"
"22022.099370327","31704940544","31704940544","31704940544"
"22037.099758","31704940544","31704940544","31704940544"
"22037.099758142","31704940544","31704940544","31704940544"
"22052.100111","31704940544","31704940544","31704940544"
"22052.100111192","31704940544","31704940544","31704940544"
"22067.098763","31704940544","31704940544","31704940544"
"22067.098763611","31704940544","31704940544","31704940544"
"22082.099026","31704940544","31704940544","31704940544"
"22097.099075","31704940544","31704940544","31704940544"
"22097.099075318","31704940544","31704940544","31704940544"
"22112.100697","31704940544","31704940544","31704940544"
"22112.100697988","31704940544","31704940544","31704940544"
"22127.099602","31704940544","31704940544","31704940544"
"22127.099602658","31704940544","31704940544","31704940544"
"22142.098448","31704940544","31704940544","31704940544"
"22142.09844841","31704940544","31704940544","31704940544"
"22157.100196","31704940544","31704940544","31704940544"
"22157.100196903","31704940544","31704940544","31704940544"
"22172.098747","31704940544","31704940544","31704940544"
"22172.098747784","31704940544","31704940544","31704940544"
"22187.100057","31704940544","31704940544","31704940544"
"22187.100057271","31704940544","31704940544","31704940544"
"22202.099964","31704940544","31704940544","31704940544"
"22202.099964465","31704940544","31704940544","31704940544"
"22217.099695","31704940544","31704940544","31704940544"
"22217.099695601","31704940544","31704940544","31704940544"
"22232.101342","31704940544","31704940544","31704940544"
"22247.100204","31704940544","31704940544","31704940544"
"22247.10020434","31704940544","31704940544","31704940544"
"22262.099507","31704940544","31704940544","31704940544"
"22262.099507489","31704940544","31704940544","31704940544"
"22277.100396","31704940544","31704940544","31704940544"
"22277.100396786","31704940544","31704940544","31704940544"
"22292.099184","31704940544","31704940544","31704940544"
"22292.099184986","31704940544","31704940544","31704940544"
"22307.09884","31704940544","31704940544","31704940544"
"22307.098840479","31704940544","31704940544","31704940544"
"22322.100143","31704940544","31704940544","31704940544"
"22322.100143456","31704940544","31704940544","31704940544"
"22337.09991","31704940544","31704940544","31704940544"
"22337.099910171","31704940544","31704940544","31704940544"
"22352.09976","31704940544","31704940544","31704940544"
"22352.099760442","31704940544","31704940544","31704940544"
"22367.098873","31704940544","31704940544","31704940544"
"22367.098873452","31704940544","31704940544","31704940544"
"22382.099373","31704940544","31704940544","31704940544"
"22397.099387","31704940544","31704940544","31704940544"
"22397.099387658","31704940544","31704940544","31704940544"
"22412.099545","31704940544","31704940544","31704940544"
"22412.099545227","31704940544","31704940544","31704940544"
"22427.100609","31704940544","31704940544","31704940544"
"22427.100609366","31704940544","31704940544","31704940544"
"22442.100248","31704940544","31704940544","31704940544"
"22457.100261","31704940544","31704940544","31704940544"
"22457.100261999","31704940544","31704940544","31704940544"
"22472.099208","31704940544","31704940544","31704940544"
"22472.099208627","31704940544","31704940544","31704940544"
"22487.100649","31704940544","31704940544","31704940544"
"22487.100649241","31704940544","31704940544","31704940544"
"22502.099968","31704940544","31704940544","31704940544"
"22502.099968297","31704940544","31704940544","31704940544"
"22517.09949","31704940544","31704940544","31704940544"
"22517.099490243","31704940544","31704940544","31704940544"
"22532.099754","31704940544","31704940544","31704940544"
"22532.09975449","31704940544","31704940544","31704940544"
"22547.100422","31704940544","31704940544","31704940544"
"22547.100422237","31704940544","31704940544","31704940544"
"22562.099754","31704940544","31704940544","31704940544"
"22562.099754372","31704940544","31704940544","31704940544"
"22577.099846","31704940544","31704940544","31704940544"
"22577.099846644","31704940544","31704940544","31704940544"
"22592.099209","31704940544","31704940544","31704940544"
"22592.099209952","31704940544","31704940544","31704940544"
"22607.09899","31704940544","31704940544","31704940544"
"22607.098990516","31704940544","31704940544","31704940544"
"22622.099784","31704940544","31704940544","31704940544"
"22622.099784781","31704940544","31704940544","31704940544"
"22637.099654","31704940544","31704940544","31704940544"
"22637.099654682","31704940544","31704940544","31704940544"
"22652.100144","31704940544","31704940544","31704940544"
"22652.100144704","31704940544","31704940544","31704940544"
"22667.099615","31704940544","31704940544","31704940544"
"22682.099711","31704940544","31704940544","31704940544"
"22697.099838","31704940544","31704940544","31704940544"
"22697.099838187","31704940544","31704940544","31704940544"
"22712.099086","31704940544","31704940544","31704940544"
"22712.099086617","31704940544","31704940544","31704940544"
"22727.100019","31704940544","31704940544","31704940544"
"22727.10001991","31704940544","31704940544","31704940544"
"22742.099999","31704940544","31704940544","31704940544"
"22757.099877","31704940544","31704940544","31704940544"
"22757.099877427","31704940544","31704940544","31704940544"
"22772.100413","31704940544","31704940544","31704940544"
"22772.100413948","31704940544","31704940544","31704940544"
"22787.099481","31704940544","31704940544","31704940544"
"22787.099481534","31704940544","31704940544","31704940544"
"22802.099071","31704940544","31704940544","31704940544"
"22802.099071687","31704940544","31704940544","31704940544"
"22817.101093","31704940544","31704940544","31704940544"
"22832.099991","31704940544","31704940544","31704940544"
"22832.099991972","31704940544","31704940544","31704940544"
"22847.099821","31704940544","31704940544","31704940544"
"22862.099264","31704940544","31704940544","31704940544"
"22862.099264959","31704940544","31704940544","31704940544"
"22877.099838","31704940544","31704940544","31704940544"
"22877.099838499","31704940544","31704940544","31704940544"
"22892.10075","31704940544","31704940544","31704940544"
"22892.100750349","31704940544","31704940544","31704940544"
"22907.100428","31704940544","31704940544","31704940544"
"22922.100514","31704940544","31704940544","31704940544"
"22922.100514149","31704940544","31704940544","31704940544"
"22937.100288","31704940544","31704940544","31704940544"
"22937.10028853","31704940544","31704940544","31704940544"
"22952.09874","31704940544","31704940544","31704940544"
"22967.099829","31704940544","31704940544","31704940544"
"22967.099829915","31704940544","31704940544","31704940544"
"22982.099687","31704940544","31704940544","31704940544"
"22982.099687828","31704940544","31704940544","31704940544"
"22997.098956","31704940544","31704940544","31704940544"
"22997.098956307","31704940544","31704940544","31704940544"
"23012.098638","31704940544","31704940544","31704940544"
"23012.098638969","31704940544","31704940544","31704940544"
"23027.099633","31704940544","31704940544","31704940544"
"23027.099633501","31704940544","31704940544","31704940544"
"23042.099611","31704940544","31704940544","31704940544"
"23042.099611611","31704940544","31704940544","31704940544"
"23057.098605","31704940544","31704940544","31704940544"
"23057.098605786","31704940544","31704940544","31704940544"
"23072.099793","31704940544","31704940544","31704940544"
"23072.099793082","31704940544","31704940544","31704940544"
"23087.099117","31704940544","31704940544","31704940544"
"23087.09911732","31704940544","31704940544","31704940544"
"23102.099478","31704940544","31704940544","31704940544"
"23102.099478384","31704940544","31704940544","31704940544"
"23117.100021","31704940544","31704940544","31704940544"
"23117.100021319","31704940544","31704940544","31704940544"
"23132.099807","31704940544","31704940544","31704940544"
"23132.099807494","31704940544","31704940544","31704940544"
"23147.099787","31704940544","31704940544","31704940544"
"23147.099787246","31704940544","31704940544","31704940544"
"23162.099562","31704940544","31704940544","31704940544"
"23162.099562863","31704940544","31704940544","31704940544"
"23177.099655","31704940544","31704940544","31704940544"
"23177.099655183","31704940544","31704940544","31704940544"
"23192.100556","31704940544","31704940544","31704940544"
"23192.100556112","31704940544","31704940544","31704940544"
"23207.099944","31704940544","31704940544","31704940544"
"23207.09994436","31704940544","31704940544","31704940544"
"23222.099599","31704940544","31704940544","31704940544"
"23222.099599505","31704940544","31704940544","31704940544"
"23237.100232","31704940544","31704940544","31704940544"
"23237.100232526","31704940544","31704940544","31704940544"
"23252.100559","31704940544","31704940544","31704940544"
"23252.100559964","31704940544","31704940544","31704940544"
"23267.100913","31704940544","31704940544","31704940544"
"23267.100913479","31704940544","31704940544","31704940544"
"23282.099187","31704940544","31704940544","31704940544"
"23282.099187995","31704940544","31704940544","31704940544"
"23297.099822","31704940544","31704940544","31704940544"
"23312.099923","31704940544","31704940544","31704940544"
"23312.099923582","31704940544","31704940544","31704940544"
"23327.098534","31704940544","31704940544","31704940544"
"23327.098534481","31704940544","31704940544","31704940544"
"23342.099163","31704940544","31704940544","31704940544"
"23342.099163826","31704940544","31704940544","31704940544"
"23357.099873","31704940544","31704940544","31704940544"
"23372.100028","31704940544","31704940544","31704940544"
"23372.100028454","31704940544","31704940544","31704940544"
"23387.09973","31704940544","31704940544","31704940544"
"23387.099730814","31704940544","31704940544","31704940544"
"23402.099663","31704940544","31704940544","31704940544"
"23402.099663752","31704940544","31704940544","31704940544"
"23417.100251","31704940544","31704940544","31704940544"
"23417.100251362","31704940544","31704940544","31704940544"
"23432.098956","31704940544","31704940544","31704940544"
"23432.098956552","31704940544","31704940544","31704940544"
"23447.099615","31704940544","31704940544","31704940544"
"23447.099615366","31704940544","31704940544","31704940544"
"23462.099603","31704940544","31704940544","31704940544"
"23462.099603811","31704940544","31704940544","31704940544"
"23477.09961","31704940544","31704940544","31704940544"
"23492.099459","31704940544","31704940544","31704940544"
"23492.099459451","31704940544","31704940544","31704940544"
"23507.099518","31704940544","31704940544","31704940544"
"23507.099518196","31704940544","31704940544","31704940544"
"23522.100114","31704940544","31704940544","31704940544"
"23522.100114253","31704940544","31704940544","31704940544"
"23537.100177","31704940544","31704940544","31704940544"
"23537.100177364","31704940544","31704940544","31704940544"
"23552.100144","31704940544","31704940544","31704940544"
"23552.100144426","31704940544","31704940544","31704940544"
"23567.099758","31704940544","31704940544","31704940544"
"23567.099758624","31704940544","31704940544","31704940544"
"23582.099906","31704940544","31704940544","31704940544"
"23582.099906477","31704940544","31704940544","31704940544"
"23597.100315","31704940544","31704940544","31704940544"
"23612.103038","31704940544","31704940544","31704940544"
"23612.103038478","31704940544","31704940544","31704940544"
"23627.099291","31704940544","31704940544","31704940544"
"23627.099291724","31704940544","31704940544","31704940544"
"23642.09914","31704940544","31704940544","31704940544"
"23657.09955","31704940544","31704940544","31704940544"
"23657.099550562","31704940544","31704940544","31704940544"
"23672.098355","31704940544","31704940544","31704940544"
"23687.099766","31704940544","31704940544","31704940544"
"23702.099423","31704940544","31704940544","31704940544"
"23702.099423353","31704940544","31704940544","31704940544"
"23717.099209","31704940544","31704940544","31704940544"
"23717.099209659","31704940544","31704940544","31704940544"
"23732.100397","31704940544","31704940544","31704940544"
"23747.100229","31704940544","31704940544","31704940544"
"23747.10022984","31704940544","31704940544","31704940544"
"23762.099621","31704940544","31704940544","31704940544"
"23777.098643","31704940544","31704940544","31704940544"
"23777.098643547","31704940544","31704940544","31704940544"
"23792.099203","31704940544","31704940544","31704940544"
"23807.100509","31704940544","31704940544","31704940544"
"23807.100509037","31704940544","31704940544","31704940544"
"23822.099241","31704940544","31704940544","31704940544"
"23822.099241785","31704940544","31704940544","31704940544"
"23837.099984","31704940544","31704940544","31704940544"
"23837.099984871","31704940544","31704940544","31704940544"
"23852.099711","31704940544","31704940544","31704940544"
"23852.09971148","31704940544","31704940544","31704940544"
"23867.099822","31704940544","31704940544","31704940544"
"23867.099822498","31704940544","31704940544","31704940544"
"23882.099718","31704940544","31704940544","31704940544"
"23882.099718622","31704940544","31704940544","31704940544"
"23897.099905","31704940544","31704940544","31704940544"
"23897.099905695","31704940544","31704940544","31704940544"
"23912.09952","31704940544","31704940544","31704940544"
"23912.099520143","31704940544","31704940544","31704940544"
"23927.099246","31704940544","31704940544","31704940544"
"23942.09962","31704940544","31704940544","31704940544"
"23942.099620923","31704940544","31704940544","31704940544"
"23957.098512","31704940544","31704940544","31704940544"
"23957.098512968","31704940544","31704940544","31704940544"
"23972.099637","31704940544","31704940544","31704940544"
"23972.099637788","31704940544","31704940544","31704940544"
"23987.099791","31704940544","31704940544","31704940544"
"24002.100185","31704940544","31704940544","31704940544"
"24002.100185324","31704940544","31704940544","31704940544"
"24017.099569","31704940544","31704940544","31704940544"
"24017.099569914","31704940544","31704940544","31704940544"
"24032.099878","31704940544","31704940544","31704940544"
"24032.099878201","31704940544","31704940544","31704940544"
"24047.099905","31704940544","31704940544","31704940544"
"24047.099905406","31704940544","31704940544","31704940544"
"24062.099133","31704940544","31704940544","31704940544"
"24062.099133281","31704940544","31704940544","31704940544"
"24077.100374","31704940544","31704940544","31704940544"
"24077.100374586","31704940544","31704940544","31704940544"
"24092.100121","31704940544","31704940544","31704940544"
"24092.100121496","31704940544","31704940544","31704940544"
"24107.099551","31704940544","31704940544","31704940544"
"24107.099551448","31704940544","31704940544","31704940544"
"24122.099135","31704940544","31704940544","31704940544"
"24122.099135039","31704940544","31704940544","31704940544"
"24137.099664","31704940544","31704940544","31704940544"
"24137.099664539","31704940544","31704940544","31704940544"
"24152.100224","31704940544","31704940544","31704940544"
"24152.100224643","31704940544","31704940544","31704940544"
"24167.099492","31704940544","31704940544","31704940544"
"24167.099492939","31704940544","31704940544","31704940544"
"24182.101964","31704940544","31704940544","31704940544"
"24182.1019647","31704940544","31704940544","31704940544"
"24197.099565","31704940544","31704940544","31704940544"
"24212.098473","31704940544","31704940544","31704940544"
"24212.098473828","31704940544","31704940544","31704940544"
"24227.099634","31704940544","31704940544","31704940544"
"24227.099634677","31704940544","31704940544","31704940544"
"24242.099154","31704940544","31704940544","31704940544"
"24242.099154853","31704940544","31704940544","31704940544"
"24257.100128","31704940544","31704940544","31704940544"
"24257.100128942","31704940544","31704940544","31704940544"
"24272.099941","31704940544","31704940544","31704940544"
"24287.099908","31704940544","31704940544","31704940544"
"24302.099989","31704940544","31704940544","31704940544"
"24302.099989785","31704940544","31704940544","31704940544"
"24317.09966","31704940544","31704940544","31704940544"
"24317.099660413","31704940544","31704940544","31704940544"
"24332.099998","31704940544","31704940544","31704940544"
"24347.100013","31704940544","31704940544","31704940544"
"24347.100013242","31704940544","31704940544","31704940544"
"24362.098959","31704940544","31704940544","31704940544"
"24362.098959772","31704940544","31704940544","31704940544"
"24377.100239","31704940544","31704940544","31704940544"
"24377.100239628","31704940544","31704940544","31704940544"
"24392.099886","31704940544","31704940544","31704940544"
"24392.099886966","31704940544","31704940544","31704940544"
"24407.099115","31704940544","31704940544","31704940544"
